src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
maxcompute-table.xxpt_cdm_dw.dim_is_hr_grade,maxcompute-table.xxpt_cdm_dw.dim_is_hr_dept_info,SQL,UP,5,"odps.SQL.182123489,odps.SQL.182144046,odps.SQL.182135261"
maxcompute-table.xxpt_cdm_dw.dim_pub_emp_public_code,maxcompute-table.xxpt_cdm_dw.dim_is_hr_dept_info,SQL,UP,5,"odps.SQL.182123489,odps.SQL.182135261,odps.SQL.182014795"
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_dept_change_his_df,maxcompute-table.xxpt_cdm_dw.dim_is_hr_dept_info,SQL,UP,5,"odps.SQL.182123489,odps.SQL.182144046,odps.SQL.182135261"
maxcompute-table.cdo_new_webbi.ods_hrmd_emp_employee_df,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_company,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_bsc_info,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_dingding_info,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_hire_df,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_private_info,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_job_level,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dim_is_hr_work_location,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_emp_alipay_info_f,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_emp_hire_lifecycle_df,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_staff_emp_job_df,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.xxpt_cdm_dw.dwd_is_svc_buc_user_info_df,maxcompute-table.xxpt_cdm_dw.dwd_is_usr_emp_info_last_f,SQL,UP,5,odps.SQL.5345337
maxcompute-table.cdo_meta.base_ods_base_project,maxcompute-table.cdo_meta.m1_odps_partition_only,SQL,UP,5,odps.SQL.1539923
maxcompute-table.cdo_meta.s_m_table,maxcompute-table.cdo_meta.m1_odps_partition_only,SQL,UP,5,odps.SQL.1539923
maxcompute-table.cdo_meta.m_table_all_region,maxcompute-table.cdo_meta.s_m_table,SQL,UP,5,odps.SQL.234151970
maxcompute-table.cdo_meta.s_m_project,maxcompute-table.cdo_meta.s_m_table,SQL,UP,5,odps.SQL.234151970
mysql-table.a2f2d02081d65e4610360b4c4788d10cd6d2b303,maxcompute-table.dataworks_meta.ods_d_base_meta_table_label,DATAX,UP,5,datax.DATAX.255575131
maxcompute-table.cdo_meta.base_ods_base_project,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.base_ods_base_table,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.base_ods_base_table_theme_relation,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.base_ods_base_theme,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.dim_odps_table_id2name,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.dwd_table_owner_relation,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.hr_users,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_meta.mc_dim_tables_and_views,maxcompute-table.cdo_meta.ads_mc_dim_tables_and_views,SQL,UP,5,odps.SQL.4197856
maxcompute-table.cdo_boss.onemeta_dim_odps_project_ext,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.base_ods_base_project,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.dim_is_hr_dept_info,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.dim_odps_project_id2name,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.m1_odps_project,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.m1_odps_table_only,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.cdo_meta.m1_odps_view_only,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.res_dg_service.dim_pub_bu_org_map,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.xxpt_cdm_dw.dim_is_hr_dept_info,maxcompute-table.cdo_meta.dim_odps_project_info,SQL,UP,5,odps.SQL.350717
maxcompute-table.dataworks_meta.s_metaservice_sys_parameter,maxcompute-table.dataworks_meta.dim_black_hole_odps_project,SQL,UP,5,odps.SQL.227388078
maxcompute-table.cdo_boss.meta_column,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.m1_odps_project,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.m1_odps_table_column,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.m1_odps_view_column,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.meta_column_security_level_info,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.odps_join_column,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
maxcompute-table.cdo_meta.odps_table_column_relation_count,maxcompute-table.cdo_meta.mc_dim_tables_and_views_columns,SQL,UP,5,odps.SQL.357259
mysql-table.00098143308dd3374d04157908e8cd24f17ad61f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00143d14086bfefc908fa6727d51aab75ac796ef,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.001c35250de3961cb7123ec81bb5a8a2e53e6ace,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.002077518ce8839099ed2efc4cc619ae7c31262e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.002c42ee85ef771001766e158d1a0d417a559306,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.003310737e4f8f9a08adb4e88ae41d264177c202,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0054eac4114c39ec37d466a70a1e3b9a56a3acaa,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0065400908e4bef799025f190d726a3a2afacb8c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0067998152ccb306b5f4e8a8967dcd23a381d9de,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0070a7712adf7b04a8c250fada5ccde3ccf268ca,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00731f5f05c1b8c0758ebec54ba8a48e04e07d73,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0073b7617e17b5bb5bed6445935d6400a5e97d5f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0081a3ebcc45635b7f76e7e17f08527413868cc2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0083d71185d72a8608bf33ef4f5424fb44f82f84,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.008a86df7efeb06134a80804cc6a0cf07a6ca09f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0091b64a2db9b8fe9d8af110240904b2b2b6f0c9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0092110e8f4fae4d423bd3c8114cf365f8435d6b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00992f5e8f1adccf3855636f2883f6cb2aa6ecf2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.009f4e9e7827c046d1916b589c0ba05ec6ecd6ec,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00a2b691ed2e794dd83c63672854b0d7593e1631,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00a7fe17eb79758a43495b325299f78a5f09835b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00adcaa59b43e49bdae963f4e8165fbe14f222fe,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00b192b05fca0caf515cecc66038a1d73f5f8d5d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00b3424655e08f6dc86ac8f3cb9ddde86ea08621,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00b4587fe97feb99798b7828ff40113e622d9ffe,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00b8cb6696c9560ccb4b2d699ba0987c9f817825,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00d0c526369b7f56ac8946bae0d42590644e413e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00f8ef46da1f886e65a4740b92b8e8dddb21424c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00f9d2917dbb2f707b9c86079d009ba62f24bebb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00ff2c99053bd0a63bce9beeabe0609d7e03aa2c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.00ffcc82a13edb63b7df6d0762b02f7504779275,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.010e8435f87d802167d86a7b5428380075bee0d5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0111940f40784c55b8ac489b87805209ac1098de,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.012c227a500309c5f5b2c65a3ba872b38f397bdc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.013142b2233c47b6ab760025459433c9ddeeb97a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.013c58ced33da71b4f1b725585164e75ab2edf17,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01426010214b115f0052ce5ca21337f8e41fd971,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.014604a72b04d043b42c040b1383e76a0281b4cd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.014b6beaa4008d030c370bb0c684196ad99382fb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.014fbc2fd22a717706f8712dd175deb160c5b10f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.015880b8bdea4e5f84e78448a532284d149ab6aa,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.015898241340a5314def3080e35eca0be75d3741,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.015a1b4e24d404fbef4dc3f13cdb1cab2e65c448,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.015ad1c5a99caa717e5854f06f97acefd4bda5ee,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.015ea22df72a3a3c45616297980166d60d3d7b8e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01600d44d412cb5b74be2565f8ccc297fe87f3f1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.016e4db69517882898c15b9b4380d6ac4db4b3e4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.017bae1f336d057a440f2f16be23efa947c52d98,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.017c44fda5e47e7738834752165338d392d89d6b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0183b30a511ce4f62c18ffea4a76bf2cf359dcd5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0193b940e9d7c0033bb0a34d074ab01d0549f83e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0193e99c7be7a37b1a94991c388614e12a397250,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01a261482ac6b4e4007c5dbc1a249d04c2c32372,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01c3941a3755006971c78557aed690a09ad47f60,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01d05596aa2c2af43fb96e63c027a3bad8dda6c2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01d81fc9675d514f281af271e1b83361b15f2adf,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01ead49fc032f0acc787fd519ab6edd42985bdfb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01f00b577db36ab85bab09cb1bb8867d5b33200b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01f4f1efc24eb39aab8aaa938c1dcba927912d33,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.01fe93246a8c0a81d3354a2ae84c92883951d4ce,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0205c38818ffd030e81972429e0d59e9d01775ca,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.020672355f9bc70c52c4d3cf65c463f865fb06e4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02080fde7f50036ca3aa1a4d1f719813d188ee5c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.020c8afc8d1fcddab270c1eded8a72a1cc1fe687,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.020e8d6546679a59925b681429feae5ec1463a33,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0212638bcc324cd64222c8fbf67399e006ededdc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0212a654d4d7cdb198d574c9e7a68c36bb90870f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0214ffc46149dc1bb2e2b4521439d34616a50935,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02183e7c5ffeb061f5740d616d05d738a9227642,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.021c683a8fdf292c5523cee725ef4603892d43c5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.021d37493f4840be87df353b8d3a8e8bc3e2b457,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.021f4fc77f3121f140da62c0a9e9149f3a090312,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0220017ee297ac744f2c18381b4427c71c7e05d9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0223c6150f9669729e7ccf933c748594983c4b7d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0238f55321654d15300f0d8a1b53c82976d0a4f6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0242b218fbb41247614f413d7846c8a55a7395e1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02623538ea8fd467ea5030faa0d90c4a570f604a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0274be7f4b9480f626decf1ba6e7f93151e8c60b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02802f3a2bc283d38c0321e79cf1d74478bade5f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0285c65a4e5ff3902de69f15f9b9a4a590005250,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0296d5dec81aaec0146808a3caeea62bcfa3bbf6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.029af1b1b7fc3d5d8de2786ad3dc1a0484936b26,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.029dbb20946c9992a764fde5ff15174632b2d90f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02a11bd1d2663e0c4c11863c047af30faf009e5a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02b296ef9116a75604a72be6c98e3521473de9c2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02b7d1ceb7fe57b7a8f1b48026be4a373260853e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02c343e3af95a11f087834071fdb4f73007f272c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02c5d1f2c3a831ffd88a60aab4e5f9d0b9d32908,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02cb86deef35219ebd508d677cadb417d1da4713,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02ce423fac47c6120a5e40f73cdfa6a3aa8e27a0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02d706f343b15f6432d674990e484e47eeefc3e1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02dd5999798afe96bca748f6ecb1a220f2335665,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02e286adf7231626658b87de17777c2bc6248631,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02e431801e171222bc02a42ea48ec860399e7c5d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.02ff031f722a96e4ad03082b2b86b4fb81c52fe8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03029ab6edbf2454695740a970845596652cc29e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03064188ba56f2c425e5c1fbe86132cc4d10c36e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0307e227d3d26c6508e6435a7d6906b7c46bb943,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03081165342f229a3bdb99c9a66e46754756f729,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0309f89276abd027c3b467335d6ec3e57061e225,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0314cbe22c814bed123c6aa89739dd265788064c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.031860319b79b74bd84ad52fad689246e19eb32a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.031e3018fb755d904f27f2adef993ed0f0416804,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03269e395820fe2fb6fcc249010926981e250135,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.032926e8093a0e6e0f7a955b9df27235ad389b57,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.032eaaa2a8b394c5e935a9d3e032d15d376fe651,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0335333cbaa296936a46d0865adacabc496a08d4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.033627c89efc98338b660a9d9f67d64c8d56ad57,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03388f680924ef6f848238ca2eff52a7e4605b29,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.033ac1b04d088b18e06adbe19993a955a85f840c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.033ea894297bc740de0adec722b7e84635097792,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0342f80873627ab8beb14ca528a088a739a78a3f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0348ff05d8a592fb7ee31ff76208ede77cfc509c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.034ab2a165b257733d3f1c23c7f6741920d37ef1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.034c6d51b5b9e88d0b41625547c735ca79b84d64,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0357caea5034ed5052199a9d9e16cb18a4862350,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0369b42da3b35a209eca6cdab956842f49bbe8f4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.036a96b243e070bc5e81e98716c6162c52bbb804,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.036f7c65b261d3452d35a15e0d5dc39a3d56f602,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0372f5594d5d76f1d565ec45ec6f14d7ea27557a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03739737799517aa10ee6825f1c68892918cf0ed,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0391e43d4f003de347c078a6a3075fa83fa50e9f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03964d9124cd0d792d79d7d95c2fdfda3d1a1786,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03977015f040ec36e76ee3aa4cd8b39fca21596d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.039fba3e69fa9500b8fd1b3f062062c073e7d080,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03a0ae2de69dc1fb2933c653ba0d3bd5ec527a6d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03a36ad971f99112fb455f7cb26a1f7c5d8927dc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03a74c16642dd170699733780a054decd28b1d21,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03b4c1bd04f7be0316fb7b51d9ce404e8fe5d5fe,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03bb30f0a430b6f0bce1fb03b9fb6a96744168a6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03c7c5521b6bf1fad605634b9fac8727a672a301,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03ce970e336bf1b5fcbdf60afc60f9f94b78a9f3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03cf660b2df6442b708337a00919dcee880b2e1c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03cf86779360ad5c911622594916e7d84efbc563,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03d8b16614b958b9c13e8d9e728eb61d762877c0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03dbc9ff27f5783b6448e3e2ff943c6e1b569f99,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03ed4e3ac8d5d6ba1e4c8ab61410faf54f9af2b9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.03f7a987455cbc46098ea0cd08408447bfddbd46,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
