qualified_name,entity_guid,entity_type,name,database_name,owner
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_bsc_info,odps.xxpt_cdm_dw.dim_is_hr_emp_bsc_info,odps-table,dim_is_hr_emp_bsc_info,xxpt_cdm_dw,104464
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_dingding_info,odps.xxpt_cdm_dw.dim_is_hr_emp_dingding_info,odps-table,dim_is_hr_emp_dingding_info,xxpt_cdm_dw,122575
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_hire_df,odps.xxpt_cdm_dw.dim_is_hr_emp_hire_df,odps-table,dim_is_hr_emp_hire_df,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_emp_private_info,odps.xxpt_cdm_dw.dim_is_hr_emp_private_info,odps-table,dim_is_hr_emp_private_info,xxpt_cdm_dw,104464
maxcompute-table.xxpt_cdm_dw.dim_is_hr_job_level,odps.xxpt_cdm_dw.dim_is_hr_job_level,odps-table,dim_is_hr_job_level,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dim_is_hr_work_location,odps.xxpt_cdm_dw.dim_is_hr_work_location,odps-table,dim_is_hr_work_location,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_emp_alipay_info_f,odps.xxpt_cdm_dw.dwd_is_hr_emp_alipay_info_f,odps-table,dwd_is_hr_emp_alipay_info_f,xxpt_cdm_dw,104464
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_emp_hire_lifecycle_df,odps.xxpt_cdm_dw.dwd_is_hr_emp_hire_lifecycle_df,odps-table,dwd_is_hr_emp_hire_lifecycle_df,xxpt_cdm_dw,453395
maxcompute-table.xxpt_cdm_dw.dwd_is_hr_staff_emp_job_df,odps.xxpt_cdm_dw.dwd_is_hr_staff_emp_job_df,odps-table,dwd_is_hr_staff_emp_job_df,xxpt_cdm_dw,088941
maxcompute-table.xxpt_cdm_dw.dwd_is_svc_buc_user_info_df,odps.xxpt_cdm_dw.dwd_is_svc_buc_user_info_df,odps-table,dwd_is_svc_buc_user_info_df,xxpt_cdm_dw,083984
maxcompute-table.cdo_meta.m_table_all_region,odps.cdo_meta.m_table_all_region,odps-table,m_table_all_region,cdo_meta,428373
